,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
2953,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:52:00,FALSE,NA,801347556064326000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dubeyskrdhn,637,TRUE,FALSE
2954,RT @SAURAVK09644570: #MigrantWorkers under immense pressure. Effect of #Demonetization Not a single news of #BigCorporates in distress. @PMﾅ,FALSE,0,NA,2016-11-23 08:51:40,FALSE,NA,801347471477801000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nilofar31,6,TRUE,FALSE
2955,"RT @peter_vas: Per C-Voter on #Demonetization, approximately:

80% not inconvenienced
25% good idea, poor implementation
5% bad idea, poorﾅ",FALSE,0,NA,2016-11-23 08:51:30,FALSE,NA,801347430440665000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kinshukmishra,6,TRUE,FALSE
2956,"RT @ashu3page: Man ends life over fund shortage ahead of daughterﾒs wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://tﾅ",FALSE,0,NA,2016-11-23 08:51:10,FALSE,NA,801347348911755000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shaktishekhar39,132,TRUE,FALSE
2957,RT @AmitHPanchal: This #Delhi Based #Startup @BookMyChotu Is Offering Paid Manpower To Stand In ATM Queues. #Demonetization #ATMWithCash htﾅ,FALSE,0,NA,2016-11-23 08:50:55,FALSE,NA,801347283069665000,NA,"<a href=""http://HeaderLabs.com"" rel=""nofollow"">HeaderLabs</a>",header_labs,24,TRUE,FALSE
2958,RT @MinhazMerchant: Difficult to verify but if true points to orchestrated campaign to discredit #demonetization with paid fear-mongers httﾅ,FALSE,0,NA,2016-11-23 08:50:42,FALSE,NA,801347231408329000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anupama2014,1057,TRUE,FALSE
2959,RT @Ateendriyo: Everyone that disagrees with you is not your enemy. Before calling everyone unhappy with #Demonetization corrupt and dalaalﾅ,FALSE,0,NA,2016-11-23 08:50:15,FALSE,NA,801347117864325000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ghoshabhshk,5,TRUE,FALSE
2960,RT centerofright: #DeMonetization - Some thoughts - 2 weeks over after that 8.00 PM speech. Lines hv reduced at banks for exchange. ATMs hvﾅ,FALSE,0,NA,2016-11-23 08:50:07,FALSE,NA,801347082456040000,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",VishClick,0,FALSE,FALSE
2961,"@VHanumanthRao Fires on Modi's Sudden Decision 
#Demonetization #ModiSurgicalStrikeonCommonMan #NTVTelugu

https://t.co/ZBPgB6XFHS",FALSE,0,vhanumanthrao,2016-11-23 08:49:59,FALSE,NA,801347049929249000,839271931,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NtvteluguHD,0,FALSE,FALSE
2962,RT @ShashiTharoor: . @anandkamal Frankly i don't understand why @narendramodi doesn't address Parlmnt on #Demonetization. It's his duty&amp;wilﾅ,FALSE,0,NA,2016-11-23 08:49:47,FALSE,NA,801346998410609000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shivaacsharma,57,TRUE,FALSE
2963,"Demonetisation: Not worthwhile, said Finance Minister who imposed 1978 note ban 

#DeMonetisation #demonetization 
https://t.co/E89IrMaZ9R",FALSE,0,NA,2016-11-23 08:49:47,FALSE,NA,801346998020543000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OneFunnyChap,0,FALSE,FALSE
2964,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:49:42,FALSE,NA,801346979649483000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Amit_jain23,637,TRUE,FALSE
2965,Desperate times call for desperate measures? #demonetization #frugalinnovation #jugaad https://t.co/p62ySGFgVk,FALSE,1,NA,2016-11-23 08:48:49,FALSE,NA,801346754742551000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",cioandleader,1,FALSE,FALSE
2966,RT @AmitHPanchal: This #Delhi Based #Startup @BookMyChotu Is Offering Paid Manpower To Stand In ATM Queues. #Demonetization #ATMWithCash htﾅ,FALSE,0,NA,2016-11-23 08:48:42,FALSE,NA,801346725491437000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",viraatsud,24,TRUE,FALSE
2967,@htTweets #demonetization people are waiting for the limit to which government are going to fool,FALSE,2,htTweets,2016-11-23 08:48:31,FALSE,801342254174573000,801346681639936000,36327407,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",PRANAYNORDIC,0,FALSE,FALSE
2968,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:47:56,FALSE,NA,801346534143037000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cerebration12,637,TRUE,FALSE
2969,"RT @IamRitzV: LOL!!
Real reason is #Demonetization
They have no money to celebrate his birthday!!
<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/sIVo5YMhJp",FALSE,0,NA,2016-11-23 08:47:44,FALSE,NA,801346483509461000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TPrasad_7,118,TRUE,FALSE
2970,"RT @MahikaInfra: @narendramodi
1st Phase deposits of #demonetization is ""The Real Currency Requirement"" of our nation as liquid cash
https:ﾅ",FALSE,0,NA,2016-11-23 08:47:33,FALSE,NA,801346436352922000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahikaInfra,14,TRUE,FALSE
2971,@JhaSanjay GUYS! Opposition has called a band this 28 for #demonetization; Let's join hands in BOYCOTTING this band. #IndiaAgainstCorruption,FALSE,0,JhaSanjay,2016-11-23 08:47:12,FALSE,801286736055661000,801346350273143000,50943008,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",desaiardeshir,0,FALSE,FALSE
2972,RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;ﾅ,FALSE,0,NA,2016-11-23 08:47:03,FALSE,NA,801346308980216000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HardevS97977417,331,TRUE,FALSE
2973,RT @ModiBharosa: #RatanTata supports PM Narendra Modi for #Demonetization https://t.co/fRTHY2Ltth,FALSE,0,NA,2016-11-23 08:46:54,FALSE,NA,801346273563541000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",onceinabluenoon,47,TRUE,FALSE
2974,"#IndiaKaDil knows that long term benefits of #demonetization far exceed the inconvenience today, why commonest of the man fully supports it.",FALSE,1,NA,2016-11-23 08:46:49,FALSE,NA,801346253246304000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IshaanMohan,0,FALSE,FALSE
2975,"RT @MahikaInfra: @narendramodi
@Swamy39
The success of #Demonetization will depend on how swiftly govt replenish the currency

Pls avoid Baﾅ",FALSE,0,NA,2016-11-23 08:46:41,FALSE,NA,801346216835580000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahikaInfra,53,TRUE,FALSE
2976,"RT @MahikaInfra: @narendramodi
The first Phase of #demonetization successfully over after more than 5lakhs cr deposits &amp; 1lakh cr pushed baﾅ",FALSE,0,NA,2016-11-23 08:46:41,FALSE,NA,801346216835564000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahikaInfra,46,TRUE,FALSE
2977,RT @ashish0108sheth: @RBI @UrjitPatelRBI we appreciate #demonetization but what about our hard earned legitimate money that #NSEL scamstersﾅ,FALSE,0,NA,2016-11-23 08:46:31,FALSE,NA,801346178331898000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RealDeshmukh,9,TRUE,FALSE
2978,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:46:26,FALSE,NA,801346153803645000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rawrkyadav,637,TRUE,FALSE
2979,"RT @jan14anurag: Terrorists raided a bank to get new  <U+20B9>2000 notes =&gt; their old finances are indeed squeezed tight #Demonetization
https://tﾅ",FALSE,0,NA,2016-11-23 08:46:24,FALSE,NA,801346147742863000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vinvani,52,TRUE,FALSE
2980,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:46:11,FALSE,NA,801346093153976000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",drninadphade,637,TRUE,FALSE
2981,"RT @peter_vas: Per C-Voter on #Demonetization, approximately:

80% not inconvenienced
25% good idea, poor implementation
5% bad idea, poorﾅ",FALSE,0,NA,2016-11-23 08:46:03,FALSE,NA,801346061239521000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",Prashant1056,6,TRUE,FALSE
2982,RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,FALSE,0,NA,2016-11-23 08:45:57,FALSE,NA,801346035050250000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anirudhgoel2,275,TRUE,FALSE
2983,"RT @PIB_India: Watch briefing on #Demonetization by DEA Secy @DasShaktikanta this morning here:
https://t.co/TDj2A6uO5u",FALSE,0,NA,2016-11-23 08:45:54,FALSE,NA,801346021653615000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AkashDGarg,105,TRUE,FALSE
2984,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:45:44,FALSE,NA,801345980666942000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shivagupta91,637,TRUE,FALSE
2985,RT @centerofright: #DeMonetization - Some thoughts - 2 weeks over after that 8.00 PM speech. Lines hv reduced at banks for exchange. ATMs hﾅ,FALSE,0,NA,2016-11-23 08:45:43,FALSE,NA,801345975872848000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",REINSTALLINDIA,36,TRUE,FALSE
2986,RT @ashish0108sheth: @RBI @UrjitPatelRBI we appreciate #demonetization but what about our hard earned legitimate money that #NSEL scamstersﾅ,FALSE,0,NA,2016-11-23 08:45:38,FALSE,NA,801345954234384000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vivekkapoor111,9,TRUE,FALSE
2987,"RT @PIB_India: Watch briefing on #Demonetization by DEA Secy @DasShaktikanta this morning here:
https://t.co/TDj2A6uO5u",FALSE,0,NA,2016-11-23 08:45:35,FALSE,NA,801345941987086000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i_anilkumar,105,TRUE,FALSE
2988,"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,2016-11-23 08:45:30,FALSE,NA,801345920482837000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",embracetheart,954,TRUE,FALSE
2989,RT @ShashiTharoor: . @anandkamal Frankly i don't understand why @narendramodi doesn't address Parlmnt on #Demonetization. It's his duty&amp;wilﾅ,FALSE,0,NA,2016-11-23 08:45:28,FALSE,NA,801345912132039000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JayasreeVijayan,57,TRUE,FALSE
2990,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:45:22,FALSE,NA,801345887465247000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nehaapriyaa,637,TRUE,FALSE
2991,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:45:12,FALSE,NA,801345847120237000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Datta_karan,637,TRUE,FALSE
2992,RT @ShashiTharoor: Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp;demanding that @PMOIndia address Parliameﾅ,FALSE,0,NA,2016-11-23 08:45:06,FALSE,NA,801345819156816000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JayasreeVijayan,71,TRUE,FALSE
2993,RT @vinay1011: Instead of demonising #demonetization it's better decipher the fine print of its larger impact! #ChangingNotesToTransformIndﾅ,FALSE,0,NA,2016-11-23 08:44:32,FALSE,NA,801345679046099000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",amberswami,25,TRUE,FALSE
2994,"RT @prasannavishy: Dear Pratap Bhanu Mehta, You Disappointed Us! Why PBM's critique on #demonetization adds little to the discourse https:/ﾅ",FALSE,0,NA,2016-11-23 08:44:21,FALSE,NA,801345633185567000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",amberswami,26,TRUE,FALSE
2995,RT @centerofright: #DeMonetization - Some thoughts - 2 weeks over after that 8.00 PM speech. Lines hv reduced at banks for exchange. ATMs hﾅ,FALSE,0,NA,2016-11-23 08:44:18,FALSE,NA,801345618325176000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",biswajeetdash,36,TRUE,FALSE
2996,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:44:07,FALSE,NA,801345573928530000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",prananand145s,637,TRUE,FALSE
2997,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:43:55,FALSE,NA,801345521306792000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sundipkapur,637,TRUE,FALSE
2998,RT @Ateendriyo: Everyone that disagrees with you is not your enemy. Before calling everyone unhappy with #Demonetization corrupt and dalaalﾅ,FALSE,0,NA,2016-11-23 08:43:51,FALSE,NA,801345504672186000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anshikashukla,5,TRUE,FALSE
2999,"#demonetization is exclusively anti-dalit government policy
#Dalits need der own country rather relying on stupid uppercaste netas of india",FALSE,0,NA,2016-11-23 08:43:50,FALSE,NA,801345501924835000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sourabhprk,0,FALSE,FALSE
3000,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:43:45,FALSE,NA,801345479133041000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GauriSarin,637,TRUE,FALSE
3001,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-23 08:43:42,FALSE,NA,801345467497976000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kagzimasum,120,TRUE,FALSE
3002,"RT @gops333: currency ban: ﾑRoll back
#demonetization , it has caused riot-like situationﾒ - The Times of India on Mobile https://t.co/ad9aﾅ",FALSE,0,NA,2016-11-23 08:43:15,FALSE,NA,801345353303949000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ManiKing_0179,7,TRUE,FALSE
3003,RT @ashish0108sheth: @FinMinIndia @arunjaitley  we appreciate #demonetization but what about our hard earned legitimate money that #NSEL scﾅ,FALSE,0,NA,2016-11-23 08:43:14,FALSE,NA,801345350292406000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vivekkapoor111,21,TRUE,FALSE
3004,RT @ashish0108sheth: @narendramodi @PMOIndia we appreciate #demonetization but what about our hard earned legitimate money that #NSEL scamsﾅ,FALSE,0,NA,2016-11-23 08:43:08,FALSE,NA,801345325780894000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vivekkapoor111,6,TRUE,FALSE
3005,RT @Ateendriyo: Everyone that disagrees with you is not your enemy. Before calling everyone unhappy with #Demonetization corrupt and dalaalﾅ,FALSE,0,NA,2016-11-23 08:43:05,FALSE,NA,801345311297901000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kapadiapranav,5,TRUE,FALSE
3006,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists haveﾅ,FALSE,0,NA,2016-11-23 08:43:02,FALSE,NA,801345299788743000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",zutshisanjay,637,TRUE,FALSE
3007,"RT @MinhazMerchant: Anna Hazare tells @CNNnews18 #demonetization is ""a historic decision by govt, those with black money against move."" Andﾅ",FALSE,0,NA,2016-11-23 08:42:59,FALSE,NA,801345286526403000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vivekkapoor111,1030,TRUE,FALSE
3008,"RT @pavanaja: A request -instead of tweeting &amp; posting negative abt #demonetization, pl post/tweet abt working ATMs, Banks in ur locality",FALSE,0,NA,2016-11-23 08:42:45,FALSE,NA,801345229710299000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",harishgksms,5,TRUE,FALSE
3009,"RT @gops333: currency ban: ﾑRoll back
#demonetization , it has caused riot-like situationﾒ - The Times of India on Mobile https://t.co/ad9aﾅ",FALSE,0,NA,2016-11-23 08:42:00,FALSE,NA,801345042183057000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sribasavaraju,7,TRUE,FALSE
3010,RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;ﾅ,FALSE,0,NA,2016-11-23 08:42:00,FALSE,NA,801345038244573000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SonuBha24368306,331,TRUE,FALSE
3011,"Opposition Parties Stage #Dharna To Protest Against #Demonetization
https://t.co/sM2KFr0g4B #CMMamataBanerjeeﾅ https://t.co/fmoVQTIeFV",FALSE,0,NA,2016-11-23 08:41:35,TRUE,NA,801344934934708000,NA,"<a href=""http://www.kolkata24x7.com"" rel=""nofollow"">Kolkata 24x7</a>",kolkata24x7,0,FALSE,FALSE
3012,Any idea why the (super) GSampath piece on Modi and #demonetization doesn't show on @TheHindu site anymore? https://t.co/xHmYppVB2H,FALSE,1,NA,2016-11-23 08:41:34,FALSE,NA,801344930350252000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nandita_j,0,FALSE,FALSE
3013,"RT @gops333: currency ban: ﾑRoll back
#demonetization , it has caused riot-like situationﾒ - The Times of India on Mobile https://t.co/ad9aﾅ",FALSE,0,NA,2016-11-23 08:40:44,FALSE,NA,801344722220548000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tanveer1729,7,TRUE,FALSE
3014,"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,2016-11-23 08:40:43,FALSE,NA,801344717279678000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",t_sashidhar,954,TRUE,FALSE
3015,RT @AmitHPanchal: This #Delhi Based #Startup @BookMyChotu Is Offering Paid Manpower To Stand In ATM Queues. #Demonetization #ATMWithCash htﾅ,FALSE,0,NA,2016-11-23 08:40:40,FALSE,NA,801344705141309000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AbhiAftermath,24,TRUE,FALSE
3016,"Central Team Reviews #Demonetization Situation, Lauds State Govtﾒs Steps To Ease Situation #Odishaﾅ https://t.co/1zrPaUurhU",FALSE,0,NA,2016-11-23 08:40:39,TRUE,NA,801344701865529000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Odishanews360,0,FALSE,FALSE
3017,RT @centerofright: #DeMonetization - Finally - No country at such a large scale has gone ahead with such a move. Give it to all us citizensﾅ,FALSE,0,NA,2016-11-23 08:40:24,FALSE,NA,801344637814379000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,32,TRUE,FALSE
3018,RT @ShashiTharoor: Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp;demanding that @PMOIndia address Parliameﾅ,FALSE,0,NA,2016-11-23 08:40:23,FALSE,NA,801344635243299000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",alfredsanders3,71,TRUE,FALSE
3019,RT @ShashiTharoor: Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp;demanding that @PMOIndia address Parliameﾅ,FALSE,0,NA,2016-11-23 08:40:23,FALSE,NA,801344634228183000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",michelletate97,71,TRUE,FALSE
3020,RT @centerofright: #DeMonetization - it will always be Vision 2020 in hindsight - many things could hv been done better. it was done with sﾅ,FALSE,0,NA,2016-11-23 08:40:20,FALSE,NA,801344619946672000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,9,TRUE,FALSE
3021,RT @MinIT_Telangana: Telangana govt's innovative solution to help farmers affected due to #Demonetization: https://t.co/NVv7slCcpr,FALSE,0,NA,2016-11-23 08:40:17,FALSE,NA,801344609104392000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",t_sashidhar,42,TRUE,FALSE
3022,RT @centerofright: #DeMonetization - Ppl are ready to give @narendramodi the 50 Days he asked for in the war against corruption and black mﾅ,FALSE,0,NA,2016-11-23 08:40:16,FALSE,NA,801344602506756000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,8,TRUE,FALSE
3023,RT @centerofright: #DeMonetization - other than the usual suspects making usual noises - majority of Indians still trust @narendramodi on aﾅ,FALSE,0,NA,2016-11-23 08:40:11,FALSE,NA,801344583879823000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,33,TRUE,FALSE
3024,"RT @centerofright: #DeMonetization - Folks who used to do big ticket purchases like bikes, cars using cash have vanished away",FALSE,0,NA,2016-11-23 08:40:07,FALSE,NA,801344565181551000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,19,TRUE,FALSE
3025,"RT @centerofright: #DeMonetization - BM hoarders finding ways to move their cash - advance salaries in cash, repaying old dues to govt andﾅ",FALSE,0,NA,2016-11-23 08:39:59,FALSE,NA,801344531190915000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,15,TRUE,FALSE
3026,RT @kavita_krishnan: Sanghi DMs ban social media criticism of #demonetization. Only #NMApp with scripted answers is allowed I guess :) httpﾅ,FALSE,0,NA,2016-11-23 08:39:58,FALSE,NA,801344529106371000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KhalidFaridi199,23,TRUE,FALSE
3027,RT @centerofright: #DeMonetization - allowing ppl to move online - Govt waived service charges on many online Trxns,FALSE,0,NA,2016-11-23 08:39:54,FALSE,NA,801344512496959000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,16,TRUE,FALSE
3028,"RT @AnandM25: Shiva Sena and SAD fall in line with the government on #Demonetization Say, we support the decision. @NewIndianXpress",FALSE,0,NA,2016-11-23 08:39:43,FALSE,NA,801344464056975000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bhavnapb,16,TRUE,FALSE
3029,"RT @centerofright: #DeMonetization - Govt has either improvised or did course correction in steps taken, limits improvement and old notes fﾅ",FALSE,0,NA,2016-11-23 08:39:42,FALSE,NA,801344460403708000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,14,TRUE,FALSE
3030,RT @centerofright: #DeMonetization - many families realised that they can live with less cash in hand by moving to plastic and online Trxns,FALSE,0,NA,2016-11-23 08:39:34,FALSE,NA,801344425842582000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,20,TRUE,FALSE
3031,RT @centerofright: #DeMonetization - malls and markets are getting back to life with purchases and folks are getting their change to 2K notﾅ,FALSE,0,NA,2016-11-23 08:39:31,FALSE,NA,801344413565911000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,15,TRUE,FALSE
3032,RT @centerofright: #DeMonetization -heard from HNIs that they r getting calls to convert their BM to new notes with 30% cut - means new notﾅ,FALSE,0,NA,2016-11-23 08:39:23,FALSE,NA,801344383266259000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,18,TRUE,FALSE
3033,RT @centerofright: #DeMonetization - ppl who hv hoarded the cash are still to start depositing in bank accts - Guess they expect an extn orﾅ,FALSE,0,NA,2016-11-23 08:39:16,FALSE,NA,801344354354872000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vicky20680,13,TRUE,FALSE
